molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL599442,N#Cc1ccc(-c2ccc(OS(N)(=O)=O)c(Cl)c2)cc1Cn1cncn1,active,527.6450000000002,8.393300000000002,0.0,5.0,6.835647144215563
CHEMBL592376,N#Cc1ccc(-c2ccc(OS(N)(=O)=O)cc2)cc1Cn1cncn1,active,380.28900000000004,5.257900000000004,0.0,3.0,6.7544873321858505
CHEMBL598629,NS(=O)(=O)Oc1ccc(-c2cccc(Cn3cncn3)c2)cc1,active,334.8060000000001,4.600200000000004,0.0,3.0,6.560667306169737
CHEMBL598627,N#Cc1cc(Cn2cncn2)cc(-c2ccc(OS(N)(=O)=O)cc2)c1,active,226.25400000000002,3.223700000000001,0.0,2.0,6.552841968657781
CHEMBL609618,N#Cc1cc(Cn2cncn2)ccc1-c1ccc(OS(N)(=O)=O)cc1,active,217.228,2.034,0.0,4.0,6.546681659952962
CHEMBL286738,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,active,213.28399999999996,2.3982,0.0,3.0,6.522878745280337
CHEMBL598211,N#Cc1cc(Cn2cncn2)ccc1-c1ccc(OS(N)(=O)=O)c(Cl)c1,active,354.4020000000001,4.264600000000003,3.0,5.0,6.243363891754152
CHEMBL592852,N#Cc1ccc(Cn2cncn2)cc1-c1ccccc1,active,308.77200000000005,4.050500000000003,1.0,3.0,9.698970004336019
CHEMBL597606,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(O)cc1,active,285.31,2.65916,0.0,5.0,9.698970004336019
CHEMBL597808,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(O)c(Cl)c1,active,272.303,4.613200000000003,0.0,2.0,9.823908740944319
CHEMBL599864,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(Cl)c(O)c1,active,253.30099999999996,2.7750000000000004,1.0,3.0,9.657577319177793
CHEMBL589247,N#Cc1ccc(-c2cccc(O)c2)cc1Cn1cncn1,active,439.5360000000002,6.4923000000000055,0.0,5.0,7.841637507904751
CHEMBL609332,N#Cc1ccc(-c2ccc(O)c(Cl)c2)cc1Cn1cncn1,active,204.24800000000005,2.655000000000001,0.0,2.0,7.130768280269024
CHEMBL599455,N#Cc1cc(Cn2cncn2)cc(-c2ccccc2)c1,active,416.1350000000001,6.454800000000002,0.0,3.0,7.533132379645891
CHEMBL599456,N#Cc1cc(Cn2cncn2)cc(-c2ccc(F)cc2)c1,active,270.24,2.576800000000001,3.0,5.0,7.721246399047171
CHEMBL609333,N#Cc1ccc(-c2cc(C#N)cc(Cn3cncn3)c2)cc1,active,356.37400000000014,3.188600000000002,0.0,6.0,7.2839966563652006
CHEMBL601840,N#Cc1cc(Cn2cncn2)cc(-c2ccc(O)cc2)c1,active,254.24099999999999,2.8712000000000013,2.0,4.0,6.950781977329818
CHEMBL598846,N#Cc1cc(Cn2cncn2)cc(-c2ccc(O)c(Cl)c2)c1,active,344.845,5.376700000000004,0.0,2.0,7.619788758288394
CHEMBL598847,c1ccc(-c2cccc(Cn3cncn3)c2)cc1,active,250.33799999999997,2.291300000000001,1.0,3.0,6.6777807052660805
CHEMBL608153,N#Cc1cc(Cn2cncn2)ccc1-c1ccccc1,active,254.24099999999999,2.871200000000001,2.0,4.0,8.337242168318426
CHEMBL607855,N#Cc1cc(Cn2cncn2)ccc1-c1ccc(O)cc1,active,272.25600000000003,2.5099000000000014,3.0,5.0,6.036212172654444
CHEMBL598020,N#Cc1cc(Cn2cncn2)ccc1-c1ccc(O)c(Cl)c1,active,268.316,1.9947,2.0,4.0,6.42021640338319
CHEMBL589738,N#Cc1ccc(Cn2cncn2)c(-c2ccccc2)c1,active,232.28299999999996,1.3532,2.0,3.0,8.769551078621726
CHEMBL598223,N#Cc1ccc(Cn2cncn2)c(-c2ccc(O)c(Cl)c2)c1,active,326.34800000000007,3.1800000000000015,0.0,5.0,9.096910013008056
CHEMBL598224,CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccccc2)c1,active,302.23800000000006,1.988,5.0,7.0,9.301029995663981
CHEMBL605418,CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(O)cc2)c1,active,222.243,3.4600000000000017,0.0,2.0,8.221848749616356
CHEMBL597416,CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(O)c(Cl)c2)c1,active,254.24099999999999,2.8712000000000018,2.0,4.0,10.0
CHEMBL589974,N#Cc1ccc(Cn2cncn2)cc1-c1cccc(Cl)c1,active,308.76800000000003,4.920400000000003,0.0,3.0,9.657577319177793
CHEMBL1088570,O=C(OC[C@H](O)[C@H](O)COC(=O)/C(Cc1ccc(O)cc1)=N\O)/C(Cc1ccc(O)cc1)=N\O,active,244.28999999999996,2.3397000000000006,0.0,3.0,4.0
CHEMBL224060,Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21,active,300.266,2.147919999999999,3.0,5.0,8.860120913598763
CHEMBL516643,O=c1c(C(c2ccc([N+](=O)[O-])cc2)n2ccnc2)coc2ccccc12,active,246.30599999999995,2.3719,0.0,3.0,8.638272163982407
CHEMBL29482,N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnc2)cc1,active,531.4399999999999,4.205800000000003,0.0,7.0,8.522878745280337
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,active,218.29599999999996,2.850500000000001,0.0,2.0,8.301029995663981
CHEMBL1097041,Cn1c(=O)sc2cc(C(c3ccccc3)n3ccnc3)ccc21,active,284.267,2.8798000000000012,2.0,5.0,7.886056647693163
CHEMBL1399,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,active,386.40000000000015,3.1972000000000023,0.0,7.0,7.823908740944319
CHEMBL1097042,O=c1cc(-c2ccccc2)oc2c1ccc1cccc(O)c12,active,341.36300000000006,2.454520000000001,1.0,5.0,7.698970004336019
CHEMBL1097043,CCn1c(C)c(C(c2ccc(F)cc2)n2ccnc2)c2ccccc21,active,238.242,3.1656000000000013,1.0,3.0,7.494850021680094
CHEMBL1095413,O=C1/C(=C\c2cccnc2)C(c2ccc(OC(F)(F)F)cc2)n2cccc21,active,330.336,2.083400000000001,4.0,6.0,7.3979400086720375
CHEMBL294361,COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,active,282.339,2.9666000000000015,1.0,3.0,7.214670164989233
CHEMBL1094426,Fc1ccc(-n2cc(Cn3ccnc3)c3ccccc32)cc1,active,334.8060000000001,4.600200000000004,0.0,3.0,7.1438755557577
CHEMBL223874,c1ccc(C2(n3ccnc3)c3ccccc3-c3ccccc32)cc1,active,302.37,3.5664000000000033,4.0,4.0,7.130768280269024
CHEMBL1094427,O=c1c(-c2ccccc2)c(SCc2ccncc2)oc2cc(OCc3ccc(-c4ccccc4)cc3)ccc12,active,292.363,3.659500000000002,0.0,4.0,7.070581074285707
CHEMBL1094428,CCn1cc(C(c2ccccc2)n2ccnc2)c2cc(Br)ccc21,active,311.36600000000004,3.990800000000003,0.0,5.0,6.991399828238082
CHEMBL1098737,O=C1/C(=C\c2cccnc2)C(c2ccc(Cl)cc2)Cn2cccc21,active,295.298,3.6319000000000017,0.0,5.0,6.958607314841775
CHEMBL1098424,Fc1ccc2ccc(Cn3ccnc3)cc2c1,active,337.36000000000007,3.567700000000002,0.0,6.0,6.795880017344075
CHEMBL1098425,O=[N+]([O-])c1ccc(CCn2ccnc2)cc1,active,276.295,3.1910000000000016,0.0,4.0,6.795880017344075
CHEMBL300109,c1cnc2c(c1)C(Cn1ccnc1)CCC2,active,321.2920000000001,3.0992000000000015,0.0,6.0,6.795880017344075
CHEMBL1098426,CC(C)/C=C/Cc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,active,223.279,2.680480000000001,0.0,3.0,6.698970004336019
CHEMBL389433,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,active,321.29200000000003,3.0992000000000015,0.0,6.0,8.301029995663981
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active,322.2800000000001,2.4942,0.0,7.0,7.939302159646388
CHEMBL283196,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,active,276.295,3.1910000000000007,0.0,4.0,7.154901959985743
CHEMBL93828,O=C1c2cccc(O)c2CCC1Cc1ccncc1,active,250.301,3.723700000000002,0.0,3.0,6.698970004336019
CHEMBL1096744,O=C1c2ccc(Oc3ccccc3)cc2OC(SCc2cccnc2)C1c1ccccc1,active,276.295,3.1910000000000007,0.0,4.0,6.6777807052660805
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,active,255.31699999999998,3.4564000000000012,1.0,3.0,6.045757490560675
CHEMBL1098382,COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)OC2)cc1OC,active,255.31699999999998,3.4564000000000012,1.0,3.0,9.0
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,inactive,255.31699999999998,3.4564000000000012,1.0,3.0,9.0
CHEMBL1097371,CC1=CC[C@@H]2[C@H]1[C@H]1OC(=O)[C@@H](C)[C@@H]1CC[C@]2(C)O,active,255.31699999999998,3.4564000000000012,1.0,3.0,8.698970004336019
CHEMBL294878,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,inactive,255.31699999999998,3.4564000000000012,1.0,3.0,8.698970004336019
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,inactive,285.343,3.4650000000000016,1.0,4.0,8.537602002101044
CHEMBL1096024,COc1ccc2c(c1)C(N)=C(CC1=CCNC=C1)C2=O,active,285.343,3.4650000000000016,1.0,4.0,8.455931955649724
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,239.27399999999997,3.167900000000002,1.0,3.0,7.920818753952375
CHEMBL1097763,Cc1cccc(O)c1C(=O)c1c(O)cc(C(=O)O)cc1C=O,active,257.33299999999997,3.071200000000001,1.0,3.0,7.764471553092451
CHEMBL276915,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,active,231.21099999999998,1.6741999999999997,0.0,5.0,7.515700160653214
CHEMBL1094154,O=C1OC[C@H](Cc2ccccc2)[C@H]1Cc1cccc(O)c1,active,365.3890000000001,4.049300000000003,0.0,6.0,8.221848749616356
CHEMBL9165,O=C1/C(=C\c2ccncc2)C(c2ccc(Cl)cc2)Cn2cccc21,active,335.4070000000001,3.723300000000002,1.0,5.0,6.698970004336019
CHEMBL52,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,active,261.324,4.045000000000003,1.0,2.0,7.958607314841775
CHEMBL1083353,O=c1c2ccccc2sc2c(Cn3ccnc3)cccc12,inactive,301.389,5.295900000000005,1.0,2.0,8.400116927926312
CHEMBL1083663,O=c1c2ccccc2oc2c(Cn3ccnc3)cc([N+](=O)[O-])cc12,inactive,315.42,4.754700000000003,2.0,3.0,7.275724130399211
CHEMBL1083970,O=c1c2cccnc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,inactive,351.44900000000007,6.449100000000006,1.0,2.0,6.995678626217358
CHEMBL1083652,O=c1c2ccccc2oc2cccc(Cn3ccnc3)c12,inactive,531.4399999999999,4.205800000000003,0.0,7.0,6.823908740944319
CHEMBL1082760,c1ccc(Oc2ccccc2Cn2ccnc2)cc1,inactive,349.51800000000003,5.398600000000005,1.0,2.0,6.409827168403686
CHEMBL350922,O=c1c2ccccc2oc2cc(Cn3ccnc3)ccc12,inactive,275.3550000000001,3.503800000000001,2.0,3.0,6.4089353929735005
CHEMBL1083354,O=c1c2ccccc2oc2ccc(Cn3ccnc3)cc12,inactive,260.34000000000003,3.9216000000000024,1.0,2.0,5.102372908709558
CHEMBL1170662,COc1ccc(/C=C/c2ccc(N)cc2)c(OC)c1,inactive,275.3550000000001,3.503800000000001,2.0,3.0,6.119186407719209
CHEMBL1173641,COc1ccc(/C=C/c2cccc(N)c2)c(OC)c1,active,261.324,4.045000000000003,1.0,2.0,4.95311480916229
CHEMBL1173573,COc1cccc(/C=C/c2ccc(N)cc2)c1,active,281.3550000000001,3.9757000000000025,0.0,3.0,5.511449283499556
,,inactive,221.30300000000003,3.876820000000003,0.0,1.0,
,,active,225.26600000000002,3.707500000000003,0.0,1.0,
CHEMBL1171818,COc1cc(CCc2ccc(N)cc2)cc(OC)c1,active,241.721,4.2218000000000035,0.0,1.0,5.559090917934782
CHEMBL1171680,COc1ccc(CCc2ccc(N)cc2)cc1OC,active,241.721,4.2218000000000035,0.0,1.0,6.173925197299173
CHEMBL1172396,Nc1ccc(CCc2cccc(N)c2)cc1,inactive,207.27599999999998,3.5684000000000022,0.0,1.0,5.493494967595128
CHEMBL1171628,Nc1ccc(/C=C/c2cccc(N)c2)cc1,active,221.303,3.9585000000000026,0.0,1.0,5.126679398184601
,,active,225.26600000000002,3.707500000000003,0.0,1.0,
CHEMBL162549,O=C(Cn1ccnc1)c1ccc([N+](=O)[O-])cc1,active,251.32899999999998,3.967100000000003,0.0,2.0,6.721246399047171
CHEMBL1170678,COc1cc(/C=C(\Cn2ccnc2)c2ccc([N+](=O)[O-])cc2)cc(OC)c1,active,237.302,3.5770000000000017,0.0,2.0,7.154901959985743
CHEMBL1170893,COc1cc(/C=C(\Cn2ccnc2)c2ccc(N)cc2)cc(OC)c1,active,237.302,3.5770000000000017,0.0,2.0,7.443697499232712
CHEMBL1172882,Oc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,active,281.3550000000001,3.9757000000000025,0.0,3.0,6.178486471595227
CHEMBL1171987,Nc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,active,275.326,4.860700000000004,0.0,1.0,5.548213564475709
CHEMBL1215664,Oc1ccc(-c2ccc(C(O)c3ccncc3)cc2)cc1,inactive,207.27599999999998,3.5684000000000022,0.0,1.0,5.512861624522813
CHEMBL1215665,Nc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1,inactive,207.27599999999998,3.5684000000000022,0.0,1.0,4.610833915635467
CHEMBL1171987,Nc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,inactive,221.303,3.9585000000000026,0.0,1.0,5.548213564475709
CHEMBL1173327,Nc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1N,inactive,221.303,3.9585000000000026,0.0,1.0,4.6020599913279625
CHEMBL1172882,Oc1cccc(-c2ccc(Cc3ccncc3)cc2)c1,inactive,225.26600000000002,3.707500000000003,0.0,1.0,6.178486471595227
CHEMBL1172779,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1O,inactive,225.26600000000002,3.707500000000003,0.0,1.0,5.61261017366127
CHEMBL1173260,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1F,inactive,241.721,4.2218000000000035,0.0,1.0,5.569763646588489
,,inactive,241.721,4.2218000000000035,0.0,1.0,
,,inactive,286.17199999999997,4.330900000000003,0.0,1.0,
,,inactive,286.17199999999997,4.330900000000003,0.0,1.0,
,,inactive,237.302,3.5770000000000017,0.0,2.0,
,,inactive,237.302,3.5770000000000017,0.0,2.0,
,,inactive,251.32899999999998,3.967100000000003,0.0,2.0,
,,inactive,251.32899999999998,3.967100000000003,0.0,2.0,
CHEMBL364080,C(=C1\CCc2ccccc21)\c1cccnc1,inactive,281.3550000000001,3.9757000000000025,0.0,3.0,5.690369832574101
CHEMBL363621,C(=C1/CCc2ccccc21)\c1cccnc1,inactive,251.32899999999998,3.967100000000003,0.0,2.0,5.449771646944906
CHEMBL193606,C(=C1\CCCc2ccccc21)\c1cccnc1,inactive,251.32899999999998,3.967100000000003,0.0,2.0,5.181774106386045
CHEMBL365120,C(=C1/CCCc2ccccc21)\c1cccnc1,inactive,221.303,3.876820000000003,0.0,1.0,5.421360790031928
CHEMBL193997,Fc1ccc2c(c1)CC/C2=C\c1cccnc1,inactive,221.303,3.876820000000003,0.0,1.0,5.5951662833800615
CHEMBL383806,Fc1ccc2c(c1)CC/C2=C/c1cccnc1,inactive,221.30300000000003,3.876820000000003,0.0,1.0,5.603800652904264
CHEMBL383807,Clc1ccc2c(c1)CC/C2=C\c1cccnc1,inactive,221.30300000000003,3.876820000000003,0.0,1.0,5.370590400897281
CHEMBL193652,Clc1ccc2c(c1)CC/C2=C/c1cccnc1,inactive,225.26600000000002,3.707500000000003,0.0,1.0,5.392544976785332
CHEMBL194440,Brc1ccc2c(c1)CC/C2=C\c1cccnc1,inactive,225.26600000000002,3.707500000000003,0.0,1.0,5.106238237942057
CHEMBL176118,Brc1ccc2c(c1)CC/C2=C/c1cccnc1,inactive,241.721,4.2218000000000035,0.0,1.0,5.132532512140949
CHEMBL176609,COc1ccc2c(c1)CC/C2=C\c1cccnc1,inactive,241.721,4.2218000000000035,0.0,1.0,5.3655227298392685
CHEMBL176101,COc1ccc2c(c1)CC/C2=C/c1cccnc1,inactive,207.27599999999998,3.5684000000000022,0.0,1.0,5.254144804826271
CHEMBL362441,COc1ccc2c(c1)CCC/C2=C\c1cccnc1,inactive,207.27599999999998,3.5684000000000022,0.0,1.0,5.94692155651658
CHEMBL176098,COc1ccc2c(c1)CCC/C2=C/c1cccnc1,inactive,221.303,3.9585000000000026,0.0,1.0,5.3979400086720375
CHEMBL366669,COc1cc2c(cc1OC)/C(=C/c1cccnc1)CCC2,inactive,225.26600000000002,3.707500000000003,0.0,1.0,6.008773924307505
CHEMBL425323,CCOc1ccc2c(c1)CC/C2=C\c1cccnc1,inactive,225.26600000000002,3.707500000000003,0.0,1.0,5.149966742310231
CHEMBL176886,CCOc1ccc2c(c1)CC/C2=C/c1cccnc1,inactive,241.721,4.2218000000000035,0.0,1.0,5.114638779968488
CHEMBL175550,Cc1ccc2c(c1)/C(=C/c1cccnc1)CC2,inactive,241.721,4.2218000000000035,0.0,1.0,5.405607449624573
CHEMBL366570,Cc1ccc2c(c1)/C(=C\c1cccnc1)CC2,inactive,286.17199999999997,4.330900000000003,0.0,1.0,5.337242168318426
CHEMBL368305,Cc1cccc2c1CC/C2=C\c1cccnc1,inactive,286.17199999999997,4.330900000000003,0.0,1.0,5.3260580013659125
CHEMBL176009,Cc1cccc2c1CC/C2=C/c1cccnc1,inactive,237.302,3.5770000000000017,0.0,2.0,4.898596649444669
CHEMBL366490,Fc1cccc2c1CC/C2=C\c1cccnc1,inactive,251.32899999999998,3.967100000000003,0.0,2.0,5.7423214251308154
CHEMBL176076,Fc1cccc2c1CC/C2=C/c1cccnc1,inactive,251.32899999999998,3.967100000000003,0.0,2.0,6.7447274948966935
CHEMBL176287,Clc1cccc2c1CC/C2=C\c1cccnc1,inactive,237.302,3.5770000000000017,0.0,2.0,6.886056647693163
CHEMBL369623,Clc1cccc2c1CC/C2=C/c1cccnc1,inactive,237.302,3.5770000000000017,0.0,2.0,6.638272163982407
CHEMBL175962,C(=C1\CCc2ccccc21)\c1ccncc1,inactive,281.3550000000001,3.9757000000000025,0.0,3.0,5.173925197299173
CHEMBL179149,C(=C1/CCc2ccccc21)\c1ccncc1,inactive,221.303,3.876820000000002,0.0,1.0,4.895171596346344
CHEMBL360026,C(=C1\CCCc2ccccc21)\c1ccncc1,inactive,221.303,3.876820000000002,0.0,1.0,6.187086643357144
CHEMBL424960,Fc1ccc2c(c1)CC/C2=C\c1ccncc1,inactive,243.331,3.6385000000000023,0.0,3.0,5.809668301829708
CHEMBL179144,Fc1ccc2c(c1)CC/C2=C/c1ccncc1,inactive,243.331,3.6385000000000023,0.0,3.0,6.096910013008056
CHEMBL175554,Clc1ccc2c(c1)CC/C2=C\c1ccncc1,inactive,226.25400000000002,3.102500000000002,0.0,2.0,5.265200170411153
CHEMBL175799,Clc1ccc2c(c1)CC/C2=C/c1ccncc1,inactive,275.326,4.860700000000004,0.0,1.0,5.701146923590294
CHEMBL366773,Brc1ccc2c(c1)CC/C2=C\c1ccncc1,inactive,275.326,4.860700000000004,0.0,1.0,5.468521082957745
CHEMBL179222,Brc1ccc2c(c1)CC/C2=C/c1ccncc1,inactive,255.32000000000002,4.650900000000004,0.0,1.0,5.402304814074488
CHEMBL175609,COc1ccc2c(c1)CC/C2=C/c1ccncc1,inactive,255.32000000000002,4.650900000000004,0.0,1.0,5.429457060118103
CHEMBL175979,COc1ccc2c(c1)CCC/C2=C\c1ccncc1,inactive,257.336,4.670500000000004,0.0,1.0,6.096910013008056
CHEMBL193496,COc1ccc2c(c1)CCC/C2=C/c1ccncc1,inactive,221.30299999999997,4.129400000000002,0.0,1.0,5.995678626217358
CHEMBL365314,COc1ccc2c(c1)/C(=C/c1ccncc1)CC2,inactive,283.374,5.157800000000004,0.0,1.0,6.552841968657781
CHEMBL370281,COc1ccc2c(c1)/C(=C\c1ccncc1)CC2,active,272.43199999999996,4.764300000000004,0.0,1.0,6.113509274827518
CHEMBL193858,COc1cc2c(cc1OC)/C(=C/c1ccncc1)CCC2,inactive,274.4479999999999,4.556100000000004,1.0,1.0,7.045757490560675
CHEMBL371742,Cc1ccc2c(c1)/C(=C/c1ccncc1)CC2,active,288.43100000000004,3.975500000000004,0.0,2.0,5.892790030352131
CHEMBL192155,COc1ccc2c(c1)CC/C2=C\c1cncs1,active,302.4140000000001,3.973100000000003,1.0,3.0,5.363512103646634
CHEMBL195354,COc1ccc2c(c1)CC/C2=C/c1cncs1,active,272.43199999999996,4.908400000000004,0.0,1.0,5.316052869248487
CHEMBL195248,Fc1ccc2c(c1)CC/C2=C\c1cncnc1,active,288.43100000000004,3.8808000000000025,1.0,2.0,5.127843727251707
CHEMBL370530,Fc1ccc2c(c1)CC/C2=C\c1cccc2cnccc12,active,288.431,3.8792000000000035,1.0,2.0,6.142667503568731
CHEMBL363849,Fc1ccc2c(c1)CC/C2=C/c1cccc2cnccc12,active,288.431,3.8792000000000035,1.0,2.0,5.7121982700697735
CHEMBL370317,C(=C(c1ccccc1)c1ccccc1)c1cccnc1,active,392.5390000000003,6.093100000000006,0.0,3.0,5.434152181326482
CHEMBL373074,CC1C/C(=C/c2cccnc2)c2ccccc21,active,330.46800000000013,4.799200000000004,0.0,3.0,5.552841968657781
CHEMBL364080,C(=C1\CCc2ccccc21)\c1cccnc1,active,304.43000000000006,2.8516000000000012,2.0,3.0,2.690000000993247
CHEMBL363621,C(=C1/CCc2ccccc21)\c1cccnc1,active,304.43000000000006,2.8516000000000012,2.0,3.0,2.450000000285898
CHEMBL193606,C(=C1\CCCc2ccccc21)\c1cccnc1,active,288.43100000000004,3.8792000000000035,1.0,2.0,2.1820000002347073
CHEMBL365120,C(=C1/CCCc2ccccc21)\c1cccnc1,active,330.46800000000013,4.450000000000005,0.0,3.0,2.420999999969867
CHEMBL193997,Fc1ccc2c(c1)CC/C2=C\c1cccnc1,active,330.46800000000013,4.450000000000005,0.0,3.0,2.594999999239302
CHEMBL383806,Fc1ccc2c(c1)CC/C2=C/c1cccnc1,inactive,346.46700000000016,3.4224000000000023,1.0,4.0,2.6039999997002847
CHEMBL383807,Clc1ccc2c(c1)CC/C2=C\c1cccnc1,active,288.43100000000004,3.8792000000000035,1.0,2.0,2.3710000001364757
CHEMBL194440,Brc1ccc2c(c1)CC/C2=C\c1cccnc1,active,304.43000000000006,2.8516000000000012,2.0,3.0,2.1059999998703995
CHEMBL176118,Brc1ccc2c(c1)CC/C2=C/c1cccnc1,inactive,318.4570000000001,3.5057000000000027,1.0,3.0,2.1330000002918488
CHEMBL366669,COc1cc2c(cc1OC)/C(=C/c1cccnc1)CCC2,active,304.43000000000006,3.1381000000000014,1.0,3.0,3.0089999979642705
CHEMBL176886,CCOc1ccc2c(c1)CC/C2=C/c1cccnc1,active,272.43199999999996,4.908400000000004,0.0,1.0,2.115000000204774
CHEMBL366570,Cc1ccc2c(c1)/C(=C\c1cccnc1)CC2,active,223.279,2.680480000000001,0.0,3.0,2.336999999604971
CHEMBL368305,Cc1cccc2c1CC/C2=C\c1cccnc1,inactive,308.33,2.578500000000001,1.0,6.0,2.326000000242501
CHEMBL176009,Cc1cccc2c1CC/C2=C/c1cccnc1,inactive,294.303,2.275500000000001,2.0,6.0,1.8989999998591174
CHEMBL366490,Fc1cccc2c1CC/C2=C\c1cccnc1,inactive,310.34600000000006,2.0420000000000003,2.0,6.0,2.742000000628087
CHEMBL176076,Fc1cccc2c1CC/C2=C/c1cccnc1,inactive,296.319,1.7389999999999999,3.0,6.0,3.745000003652485
CHEMBL176287,Clc1cccc2c1CC/C2=C\c1cccnc1,inactive,326.345,1.5328999999999997,3.0,7.0,3.8859999926624798
CHEMBL369623,Clc1cccc2c1CC/C2=C/c1cccnc1,inactive,308.33000000000004,2.770300000000001,1.0,6.0,3.638000003285079
CHEMBL179149,C(=C1/CCc2ccccc21)\c1ccncc1,active,354.211,3.3821800000000017,0.0,5.0,1.895000000005682
CHEMBL360026,C(=C1\CCCc2ccccc21)\c1ccncc1,active,370.394,1.20198,1.0,8.0,3.1870000002291885
CHEMBL424960,Fc1ccc2c(c1)CC/C2=C\c1ccncc1,active,449.29,1.96448,1.0,8.0,2.809999999695055
CHEMBL179144,Fc1ccc2c(c1)CC/C2=C/c1ccncc1,active,355.3790000000001,1.4473799999999999,1.0,7.0,3.096999997288913
CHEMBL175554,Clc1ccc2c(c1)CC/C2=C\c1ccncc1,active,389.82400000000007,2.10078,1.0,7.0,2.265000000393669
CHEMBL175799,Clc1ccc2c(c1)CC/C2=C/c1ccncc1,active,446.49200000000025,2.8689799999999996,1.0,8.0,2.70099999977904
CHEMBL366773,Brc1ccc2c(c1)CC/C2=C\c1ccncc1,active,525.3880000000003,3.6314800000000016,1.0,8.0,2.468999999476236
CHEMBL179222,Brc1ccc2c(c1)CC/C2=C/c1ccncc1,active,446.4920000000001,2.8689800000000014,1.0,8.0,2.4020000002799446
CHEMBL175609,COc1ccc2c(c1)CC/C2=C/c1ccncc1,active,464.4820000000001,3.0080800000000014,1.0,8.0,2.4290000002968855
CHEMBL175979,COc1ccc2c(c1)CCC/C2=C\c1ccncc1,active,480.93700000000007,3.522380000000002,1.0,8.0,3.096999997288913
CHEMBL193496,COc1ccc2c(c1)CCC/C2=C/c1ccncc1,active,525.3880000000001,3.6314800000000016,1.0,8.0,2.995999998311747
CHEMBL365314,COc1ccc2c(c1)/C(=C/c1ccncc1)CC2,active,476.51800000000014,2.877580000000001,1.0,9.0,3.5530000030464994
CHEMBL370281,COc1ccc2c(c1)/C(=C\c1ccncc1)CC2,active,464.4820000000001,3.0080800000000014,1.0,8.0,3.1140000001618358
CHEMBL193858,COc1cc2c(cc1OC)/C(=C/c1ccncc1)CCC2,active,471.5020000000001,2.740660000000001,1.0,9.0,4.045999991082351
CHEMBL371742,Cc1ccc2c(c1)/C(=C/c1ccncc1)CC2,active,332.35900000000004,3.6168000000000022,0.0,5.0,2.8930000014112993
CHEMBL192077,Cc1ccc2c(c1)/C(=C\c1ccncc1)CC2,active,346.38600000000014,3.925220000000003,0.0,5.0,2.7669999987530747
CHEMBL192155,COc1ccc2c(c1)CC/C2=C\c1cncs1,active,350.34900000000005,3.7559000000000022,0.0,5.0,2.364000000035153
CHEMBL195354,COc1ccc2c(c1)CC/C2=C/c1cncs1,active,366.80400000000003,4.270200000000003,0.0,5.0,2.3160000000357575
CHEMBL195248,Fc1ccc2c(c1)CC/C2=C\c1cncnc1,active,400.35600000000005,4.635600000000004,0.0,5.0,2.127999999945177
CHEMBL370530,Fc1ccc2c(c1)CC/C2=C\c1cccc2cnccc12,active,416.3550000000001,4.515400000000003,0.0,6.0,3.1429999987949357
CHEMBL363849,Fc1ccc2c(c1)CC/C2=C/c1cccc2cnccc12,active,377.3560000000001,3.525000000000002,0.0,7.0,2.7119999994613577
